Country,Features,Region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nicaragua,net consumption,Central & South America,0.9009999999999999,0.9560000000000001,0.994,1.091,1.108,1.063,0.935,1.2069999999999999,1.161,1.289,1.306,1.122,1.183,1.163,1.1330000000000002,1.185,1.275,1.4229999999999998,1.456,1.5630000000000002,1.5261000000000002,1.5881999999999996,1.9232999999999998,1.7803,1.8833000000000004,2.1997299999999997,2.2986899999999997,2.1465700000000005,2.40272,2.7233,2.5409999999999995,2.69086,2.9606999999999997,3.0993159999999995,3.27795,3.3700649999999994,3.6144600000000002,3.7295789999999998,3.763985,3.808866000000001,4.442050124,4.929996152
Niger,net consumption,Africa,0.20146,0.24648,0.24746,0.27120000000000005,0.24804,0.26292000000000004,0.29278,0.31564,0.32149999999999995,0.32728999999999997,0.33393999999999996,0.32842999999999994,0.33229,0.33157,0.32534,0.31927,0.33298999999999995,0.32620000000000005,0.34148,0.28206,0.343,0.338,0.352,0.363,0.424,0.49000000000000005,0.524,0.559,0.5820000000000001,0.657,0.7076000000000001,0.79048,0.86106,0.87066,0.9646599999999999,1.07938,1.15874,1.1755030000000002,1.234902,1.3475359999999998,1.204987,1.27920845
Nigeria,net consumption,Africa,4.6850000000000005,5.685,5.949000000000001,6.061,6.0440000000000005,6.446,8.325000000000001,7.251,7.278,8.344999999999999,8.027000000000001,8.189,8.425,8.273,7.996000000000001,7.9079999999999995,7.631000000000001,7.8839999999999995,8.554,8.36,11.177,11.726999999999999,16.336999999999996,15.281000000000002,18.362,17.82,17.427,18.476940000000003,16.975659999999998,15.86312,20.96918,21.66594,22.99418,23.12258,25.7719,25.83497,26.52901,27.955155,26.8517,26.681401,24.86996293,26.595582991999997
Niue,net consumption,Asia & Oceania,0.00186,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.002676,0.002677,0.00269,0.00287,0.002788889,0.002780556,0.002777778,0.002777778,0.002788889,0.002777778,0.00276,0.00276,0.0026,0.0026,0.0030800000000000003,0.003307615
North Korea,net consumption,Asia & Oceania,20.200000000000003,20.768,22.733,22.887,25.826999999999998,28.608,30.08,30.698,32.428000000000004,32.566,32.885,32.837,23.968,23.419,23.23,23.084,21.082,19.025000000000002,18.174,15.146999999999998,15.68,16.325,15.995580000000002,17.00626,17.807560000000002,18.574640000000002,18.17564,17.49402,18.84982,17.46556,17.95156,15.95384,15.922239999999999,15.235480000000003,14.86486,11.397179999999999,14.032839999999998,12.33334,12.76944,11.279620000000001,12.70086662,12.10801386
North Macedonia,net consumption,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.523000000000001,4.899,5.027,5.103000000000001,5.4559999999999995,5.558,5.811000000000001,5.44,5.54954,5.292840000000001,5.31796,6.048160000000001,6.139900000000001,6.609819999999999,6.78346,7.14072,7.263739999999999,6.732519999999999,7.087260000000001,7.7135,7.3119200000000015,7.0849400000000005,7.0080800000000005,6.756921999999999,6.32001,6.222653000000001,6.210678799999999,6.350770399999999,6.3892705,6.732141077000001
Northern Mariana Islands,net consumption,Asia & Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,net consumption,Europe,75.112,78.07600000000001,78.1,83.11500000000001,89.19500000000001,91.94600000000001,90.684,93.86300000000001,94.846,95.189,97.44800000000001,99.716,100.21885,101.58599999999998,102.55800000000002,104.516,103.94500000000001,104.12899999999999,110.537,110.449,112.97648,115.49141999999999,109.59382000000002,103.7594,109.15352,113.3512,110.46377999999999,113.95484,115.65263999999999,112.50728,120.145139,114.889083,118.688001,119.56700399999998,117.05200299999998,120.06200000000001,121.91000200000003,123.252004,125.95348469999999,123.74276739999999,124.52681619999998,130.84320970000002
Oman,net consumption,Middle East,0.798,0.95,1.337,1.5899999999999999,2.0229999999999997,2.426,3.02,3.247,3.6969999999999996,3.956,3.6959999999999997,3.803,4.173,4.771999999999999,5.039,5.218,5.454000000000001,5.832,6.402,6.446000000000001,6.715,7.301,7.603,7.827,8.674999999999999,9.079999999999998,10.466,10.37698,12.009260000000001,13.413620000000002,15.60286,17.71956,20.10598,21.7956,24.21132,27.62652,28.92932,30.65744,31.797159999999998,32.488020000000006,30.598039769999996,32.779817298000005
Pakistan,net consumption,Asia & Oceania,10.157,11.417000000000002,15.41,16.977,19.073999999999998,21.82,23.855,26.011,29.904,31.801000000000002,30.54,31.409000000000002,35.409,33.573242,39.864,38.852582,38.402,42.556999999999995,40.043000000000006,44.938,46.854,49.97999999999999,52.402,57.185,60.214999999999996,67.265,72.57400000000001,72.22999999999999,68.559,73.529,79.436,79.04899999999999,82.098,88.421295,90.143952,95.57,100.566,111.02000000000002,123.6062,119.153,119.390716,132.323431612
Palestinian Territories,net consumption,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031,1.683,1.523,1.9829999999999999,1.8244,2.124,2.2639,2.4299999999999997,2.7266,2.8005,2.931,3.4915000000000003,3.5563000000000002,3.9092000000000002,3.8653,4.806,4.71086,4.621779999999999,5.1854,5.26,5.35877,5.554376,6.174616,5.964990567,6.23388887
Panama,net consumption,Central & South America,1.507,1.6900000000000002,1.8210000000000002,1.967,1.9440000000000002,2.049,2.2260000000000004,2.3400000000000003,2.2720000000000002,2.104,2.2140000000000004,2.34,2.295,2.528,2.561,2.88,3.351,3.1719999999999997,2.77,3.4290000000000003,3.7820000000000005,3.8039999999999994,4.024,4.170999999999999,4.579,4.739,4.920392999999999,5.300452440000001,5.536720000000001,5.685370000000001,6.10298,6.54294,7.142660000000001,7.481859999999999,7.131919999999999,7.84462,8.108500000000001,8.875770000000001,8.906429,8.72038,9.394642,9.488975156999999
Papua New Guinea,net consumption,Asia & Oceania,1.1057700000000001,1.0862399999999999,1.1532,1.27224,1.3168799999999998,1.37082,1.48614,1.5903,1.5456599999999998,1.57263,1.58565,1.58565,1.58565,1.58565,1.5903,1.4163899999999998,1.58286,1.45452,1.93905,1.75119,1.9650000000000003,2.422,2.607,2.897,2.934,2.7705,2.7975000000000003,2.8155,2.6935,2.9625,2.9815,3.1165,3.1864999999999997,3.355892,3.503792,3.7153295560000004,3.9375597780000002,3.9267329999999996,4.112638,4.136722222,4.345555556000001,4.563458391
Paraguay,net consumption,Central & South America,0.721,0.8150000000000002,0.8319999999999999,0.861,1.032,1.3860000000000003,1.8460000000000016,2.6829999999999985,2.829999999999999,2.7600000000000016,2.3450000000000006,2.5759999999999996,2.521,2.574000000000003,2.752999999999992,3.262999999999995,3.967000000000002,3.548999999999997,3.821999999999996,3.9469999999999965,4.183000000000004,4.283999999999997,4.405999999999999,4.206333330000002,4.209999999999999,4.498999999999997,4.902630000000002,5.324000000000003,5.7070799999999995,6.237999999999995,6.777940000000001,7.496940000000002,8.124820000000005,9.171820000000004,10.065640000000002,10.615939999999998,11.06694,11.594580000000004,12.528260000000005,12.854439999999997,14.276480000000003,7.677260570999998
Peru,net consumption,Central & South America,8.657440000000001,9.3534,10.10706,9.688220000000001,10.45504,10.74408,11.407540000000001,12.09052,11.5199,11.58286,11.306999999999999,12.31,10.535,11.808,11.231,13.429,14.056000000000001,14.652999999999999,15.767000000000001,16.339,17.25005,18.186049999999998,19.30205,20.17105,21.48805,22.951050000000002,24.17505,26.60005,29.35805,28.91405,30.53261,35.22945,35.040839999999996,37.08566,38.4352,40.864020000000004,44.31434,46.939865999999995,48.737489000000004,50.214223999999994,46.444669000000005,51.762119
Philippines,net consumption,Asia & Oceania,16.765,15.348999999999998,15.988,16.865000000000002,16.944000000000003,18.07,17.677,16.445999999999998,18.356,20.858,21.459,20.698,19.029999999999998,19.884,24.575000000000003,26.485,29.119999999999997,31.569,34.025,33.741,37.315,39.504,40.555,43.864,46.419,47.371,47.620018800000004,49.472,50.630109,51.833691,56.915800000000004,61.451,64.515,67.498,69.79,74.921,82.534,86.120858,90.772213,96.088512,92.733096,98.4676723
Poland,net consumption,Europe,101.019,95.57499999999999,96.655,102.17099999999998,106.51999999999998,110.962,116.00200000000001,121.09999999999998,123.52100000000002,123.08600000000001,114.361,107.91400000000002,103.20899999999999,104.18100000000001,105.022,107.654,111.29922,113.58000000000001,113.44500000000001,111.397,113.00533999999999,113.30704,111.56591999999998,115.57462000000001,118.99930000000002,119.64415800000002,125.71226499999999,129.299852,132.251356,127.55548599999999,130.15379000000001,133.15545799999998,129.291424,133.268691,134.189713,137.874268,144.484086,147.07210799999996,151.9292871,150.8425083,147.7011698,158.1944616
Portugal,net consumption,Europe,14.905999999999999,15.058,15.973000000000003,16.887000000000004,17.318999999999996,18.436,19.340999999999998,20.357999999999997,20.465999999999998,23.064999999999998,23.965,25.189,25.92,26.271,27.389,29.226000000000006,30.754000000000005,32.48895,34.302,36.159,38.560179999999995,40.25568,41.61664,43.4106,45.0873,46.314620000000005,48.030120000000004,49.09648,48.67142,48.325419999999994,51.06156,49.573618999999994,47.513047,46.739815,46.552783000000005,47.319549,47.81904200000001,48.125497,49.3271795,49.1050443,47.737871399999996,47.74303189999999
Puerto Rico,net consumption,Central & South America,12.36993,12.14394,10.336020000000001,10.53318,10.95819,10.774980000000001,11.26137,12.037920000000002,12.60336,12.52245,13.24908039,13.82033382,14.364633060000001,15.0462096,15.656027339999998,16.18863276,16.62746442,17.43110067,17.86750503,18.69666792,20.504189999999998,20.96388,21.784464,22.500762,22.686888000000003,23.4645763,22.340215999999998,20.826816,19.528184,19.33049,19.501160000000002,18.682356000000002,19.864646,19.207408,19.151992,19.160401,19.72322,15.708715999999999,16.465048,16.133822,16.022560000000002,17.121217360000003
Qatar,net consumption,Middle East,2.033,2.303,2.6109999999999998,2.825,3.0490000000000004,3.4970000000000003,3.846,3.939,3.9090000000000003,4.137,4.279,4.112,4.564,4.8709999999999996,5.1049999999999995,5.155,5.789,6.0440000000000005,7.112,7.807,7.953,8.66,9.520000000000001,10.454,11.523,12.513,14.841,16.906,18.788999999999998,21.192,24.68836,26.9722,30.54278,30.508671,34.137986,36.659566,37.367943999999994,40.264064,42.395584,44.234984000000004,41.87980478,44.618176309
Reunion,net consumption,Africa,0.31527000000000005,0.35805,0.39804,0.45105,0.47337,0.51429,0.56079,0.62124,0.68727,0.7300500000000001,0.81747,0.8853599999999999,0.9765,0.9876600000000001,0.99882,1.0713599999999999,1.12995,1.3113,1.3940700000000001,1.3977899999999999,1.8051300000000001,1.9511399999999999,1.9306800000000002,2.01345,2.22177,2.3240700000000003,2.35662,2.4049799999999997,2.4998400000000003,2.58447,2.6505,2.6904899999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,net consumption,Europe,59.54299999999999,62.258,62.03899999999999,63.39800000000002,65.926,67.505,71.79400000000001,71.281,74.15899999999999,75.104,64.64699999999999,53.477000000000004,50.138999999999996,49.034,48.18600000000001,50.153999999999996,51.684,48.27021499999999,45.157999999999994,41.389,42.354,43.107000000000006,42.639,45.562000000000005,46.748000000000005,47.760000000000005,48.88199999999999,49.763542,50.264,45.423,48.342240000000004,49.76878,48.91808,46.71562,48.14312,46.906554,47.641487999999995,49.091003,50.0582416,49.874945000000004,48.239414100000005,50.527367483999996
Russia,net consumption,Eurasia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.351,807.8230000000001,701.881,712.081,700.2209999999999,689.7860000000001,675.259,688.4340000000001,717.2529999999999,721.016,730.411,744.126,765.242,776.05376,818.2496799999999,842.49394,857.29781,817.8665,860.18224,870.9204100000001,890.8034799999999,882.9212600000001,892.8323,891.82394,911.41306,920.4259480000001,931.1184499999998,945.3605599999999,940.0461040000001,996.4429160000001
Rwanda,net consumption,Africa,0.15681,0.15351,0.15348,0.15222,0.16252000000000003,0.17045,0.16129,0.17224,0.17603,0.18174999999999997,0.16617,0.17231,0.17082,0.15501,0.15980000000000003,0.15966000000000002,0.15091999999999997,0.16952,0.22152000000000002,0.18083,0.15500000000000003,0.15825,0.1676875,0.178,0.15400000000000003,0.14400000000000002,0.157,0.17520000000000002,0.19219999999999998,0.2242,0.27782,0.30438,0.3254,0.37748000000000004,0.45720000000000005,0.5383,0.59426,0.7035560000000001,0.797937,0.8740860000000001,0.748812,0.692177964
Saint Helena,net consumption,Africa,0.00186,0.00186,0.00186,0.00186,0.00186,0.00186,0.00279,0.00372,0.00372,0.0046500000000000005,0.0046500000000000005,0.0046500000000000005,0.0046500000000000005,0.0046500000000000005,0.00558,0.00558,0.00558,0.00558,0.00558,0.0046500000000000005,0.00444,0.00442,0.0044,0.00638,0.00736,0.007350000000000001,0.00734,0.0072,0.00738,0.0076,0.0073,0.0072,0.0083,0.0074589999999999995,0.00630916,0.00550904,0.0057252399999999995,0.006241299999999999,0.00642038,0.006808659999999999,0.006706999999999999,0.007244152
Saint Kitts and Nevis,net consumption,Central & South America,0.03162,0.03162,0.03255,0.030690000000000002,0.030690000000000002,0.030690000000000002,0.030690000000000002,0.03162,0.03255,0.03255,0.056729999999999996,0.07347000000000001,0.07347000000000001,0.060450000000000004,0.0651,0.07067999999999999,0.07161,0.07905000000000001,0.08091,0.08556,0.07,0.068,0.075,0.09,0.093,0.093,0.095,0.122,0.133,0.13479999999999998,0.14049999999999999,0.1494,0.1612,0.16699999999999998,0.16734,0.171374,0.175886,0.16774,0.17374,0.17374,0.16324156199999998,0.17586502199999998
Saint Lucia,net consumption,Central & South America,0.05022,0.05394,0.05301,0.05952,0.05952,0.06324,0.0651,0.06974999999999999,0.09021,0.09021,0.09114,0.09207,0.13299371999999998,0.14899157999999998,0.15794934,0.1718454,0.17312043000000002,0.18633294,0.20620704,0.22396539000000001,0.22954,0.23874700000000001,0.23417,0.24594400000000002,0.259928,0.271197,0.277614,0.290256,0.295095,0.30761099999999997,0.322,0.324766,0.324848,0.32630899999999996,0.32329114000000003,0.32955992,0.33981114,0.35013000000000005,0.35311932,0.3234157,0.305884021,0.32696434199999996
Saint Pierre and Miquelon,net consumption,North America,0.01488,0.018600000000000002,0.02232,0.02232,0.027899999999999998,0.030690000000000002,0.03255,0.033479999999999996,0.035339999999999996,0.039060000000000004,0.037200000000000004,0.039060000000000004,0.039060000000000004,0.037200000000000004,0.038130000000000004,0.03627,0.03627,0.03627,0.037200000000000004,0.037200000000000004,0.037000000000000005,0.036521,0.04428,0.046290000000000005,0.042839999999999996,0.03795,0.03793,0.03761,0.03998,0.038900000000000004,0.04187,0.043,0.04414,0.04412,0.0453678,0.04347194,0.04383368,0.0449992,0.04644686,0.04820032,0.050406,0.053198516999999994
Saint Vincent/Grenadines,net consumption,Central & South America,0.02418,0.02511,0.027899999999999998,0.027899999999999998,0.03162,0.035339999999999996,0.037200000000000004,0.03999,0.04371,0.04464,0.04557,0.04743,0.05115,0.055799999999999995,0.056729999999999996,0.06417,0.06788999999999999,0.07067999999999999,0.07533000000000001,0.07533000000000001,0.0784,0.0837,0.08660000000000001,0.09319999999999999,0.1036,0.114738,0.116461,0.12333163999999999,0.120764,0.121258,0.126202,0.121881,0.12279100000000001,0.125441,0.12423186,0.1294715,0.13429614,0.13297602,0.1314264,0.1372,0.147135628,0.154165575
Samoa,net consumption,Asia & Oceania,0.034409999999999996,0.034409999999999996,0.039060000000000004,0.035339999999999996,0.03627,0.037200000000000004,0.03999,0.04092,0.04092,0.04464,0.04464,0.04464,0.05394,0.05394,0.05766,0.061380000000000004,0.06881999999999999,0.07161,0.08184,0.08835,0.08199999999999999,0.0989,0.11249999999999999,0.10250000000000001,0.09009999999999999,0.0914,0.0926,0.0954,0.1011,0.102,0.1011,0.1091,0.0926,0.092,0.1072,0.11573000000000001,0.12668400000000002,0.13277,0.139494,0.14182999999999998,0.15546000000000001,0.16250658699999998
Sao Tome and Principe,net consumption,Africa,0.008369999999999999,0.008369999999999999,0.01023,0.01023,0.013949999999999999,0.013949999999999999,0.01302,0.013949999999999999,0.013949999999999999,0.013949999999999999,0.013949999999999999,0.013949999999999999,0.013949999999999999,0.013949999999999999,0.016739999999999998,0.017669999999999998,0.018600000000000002,0.019530000000000002,0.02046,0.02418,0.020200000000000003,0.0161,0.020499999999999997,0.020900000000000002,0.023200000000000005,0.026099999999999998,0.027000000000000003,0.03,0.0315,0.0345,0.0387,0.040400000000000005,0.045,0.051000000000000004,0.05739999999999999,0.0659,0.0703,0.07300000000000001,0.07519999999999999,0.07799999999999999,0.0832,0.088663497
Saudi Arabia,net consumption,Middle East,19.103,23.18,29.179,31.985999999999997,37.907000000000004,40.281,46.901,47.388,52.26,57.132999999999996,60.914,64.33800000000001,67.819,75.432,85.16300000000001,91.88900000000001,94.551,99.521,108.244,107.131,109.489,118.078,123.405,136.81799999999998,137.35500000000002,146.97799999999998,156.75,163.413,174.23600000000002,186.09199999999998,204.27298000000002,211.49537999999998,247.55902,263.96886,295.08273999999994,312.08536000000004,318.60396000000003,323.06642,330.59566,331.5737,308.3425776,329.007271337
Senegal,net consumption,Africa,0.494,0.525,0.529,0.505,0.534,0.579,0.588,0.471,0.44999999999999996,0.6160000000000001,0.737,0.752,0.8260000000000001,0.815,0.8859999999999999,0.889,0.911,0.998,1.067,1.051,0.841,1.0470000000000002,1.2650000000000001,1.0999999999999999,1.2480000000000002,1.508,1.6580000000000001,1.9624800000000002,1.737,2.41186,2.56758,2.6273400000000002,2.89048,3.01644,3.35656,3.58364,3.8611400000000007,4.133364,4.310971,4.826980000000001,4.917902475,5.299708528
Serbia,net consumption,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.067999999999998,28.720220000000005,28.93598,28.287319999999998,29.082079999999998,29.769579999999998,29.004259999999995,28.99582,28.108279999999997,28.454154,28.859204999999996,29.380551,29.2972363,29.3250308,29.292664200000004,31.087000684000007
Seychelles,net consumption,Africa,0.04371,0.04743,0.04929,0.05208,0.05208,0.05766,0.05766,0.0651,0.07254,0.07440000000000001,0.08835,0.093,0.09579,0.1023,0.10973999999999999,0.11252999999999999,0.11624999999999999,0.12927000000000002,0.13857,0.15066000000000002,0.178,0.18,0.205,0.21,0.212,0.217,0.237,0.255,0.253,0.259,0.283,0.377,0.39,0.409,0.41925,0.435572,0.46631,0.45340199999999997,0.45858,0.505894,0.5661999999999999,0.6131768
Sierra Leone,net consumption,Africa,0.17484,0.19716,0.20832,0.21204,0.22599,0.15345,0.13763999999999998,0.13671,0.14973,0.19437,0.19623,0.20088,0.20088,0.20367,0.20739,0.0837,0.12555,0.0837,0.09579,0.06324,0.089,0.131,0.148,0.135,0.112,0.078,0.039,0.057,0.058,0.06,0.163,0.172,0.173,0.16,0.181844,0.196022,0.209584,0.128866,0.182672,0.130708,0.12981017,0.130889733
Singapore,net consumption,Asia & Oceania,6.07,6.514,6.893000000000001,7.593000000000001,8.241999999999999,8.745999999999999,9.398,10.541,11.644,12.369,14.035,15.191,16.348,17.576,19.215,20.546,21.613,24.133,25.495,26.483,27.852999999999998,30.062999999999995,31.256,32.255,33.391,35.644,36.967000000000006,38.458,39.202,39.142,40.77408,42.50176,43.6635,44.55018,45.95226,46.97116,48.11466,49.058672,49.956021,51.182545,50.367608999999995,52.910640608
Slovakia,net consumption,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4265,23.958499999999997,24.362,26.252,25.266000000000002,25.306,24.501000000000005,24.855580000000003,25.14924,25.38422,25.203780000000002,25.750619999999998,24.356700000000004,25.43634,26.381999999999998,26.42378,24.857879999999998,25.113489,25.83218,24.975069,26.015998999999997,25.198529999999998,25.526913999999998,26.126420000000003,27.15571,27.0274711,26.246412999999997,25.193862800000005,26.103363399999996
Slovenia,net consumption,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.069,8.859,9.812,9.666,9.572000000000003,9.966000000000001,10.284,10.478,10.98846,11.35354,12.126639999999998,12.51132,12.973479999999997,13.195879999999999,13.65646,13.747353200000003,13.298100000000002,11.777544999999998,12.093544,12.649656000000002,12.577595,12.625557999999998,12.599573999999997,12.934633,13.157110000000001,13.656989,13.838658,13.900033099999998,13.146817599999999,13.727120200000002
Solomon Islands,net consumption,Asia & Oceania,0.018600000000000002,0.02232,0.02232,0.02232,0.02418,0.02511,0.02604,0.02604,0.02604,0.02604,0.027899999999999998,0.027899999999999998,0.027899999999999998,0.027899999999999998,0.027899999999999998,0.030690000000000002,0.035339999999999996,0.039060000000000004,0.04371,0.04836,0.058,0.059,0.06,0.059,0.059,0.07,0.072,0.082,0.082,0.082,0.084,0.086,0.082,0.088076,0.091476,0.094519,0.102122,0.092222,0.090895,0.09077125999999999,0.090845,0.096444086
Somalia,net consumption,Africa,0.10509,0.06974999999999999,0.07440000000000001,0.093,0.12276000000000001,0.19344,0.22133999999999998,0.22319999999999998,0.22505999999999998,0.22599,0.22877999999999998,0.23157,0.23157,0.23436,0.23715,0.23808,0.24087,0.24087,0.24180000000000001,0.24273,0.235,0.23399999999999999,0.247,0.249,0.249,0.24900000000000003,0.252,0.261,0.271,0.273,0.275,0.277,0.28915,0.29715,0.29709,0.29802,0.2988,0.30022,0.32995,0.32995,0.36497999999999997,0.392563143
South Africa,net consumption,Africa,85.51899999999999,98.892,103.266,104.497,119.026,124.624,132.13,134.021,140.348,144.61999999999998,144.692,146.26,143.58,148.01999999999998,154.10000000000002,161.66799999999998,165.37299999999996,172.357,172.043,173.851,180.68386,180.28927999999996,190.0491,194.55068,198.19470000000004,203.14504000000002,209.77110000000002,220.39707,213.62507,204.60377,215.04142000000002,218.38128,212.61604,211.54978,211.94894999999997,209.37103999999997,207.07929,208.27538,208.20456000000001,204.91374,190.41096000000002,191.44080062999998
South Korea,net consumption,Asia & Oceania,32.064,34.657,36.97,41.587,46.327000000000005,50.146,55.934999999999995,63.546,73.36699999999999,81.014,94.492,107.473,118.985,126.06541999999999,163.29574,180.03793000000002,199.95062000000001,218.276237,212.458,212.01899999999998,259.54233,279.25456,296.4001,312.89178000000004,332.92648,350.19378,364.48528,387.02124,402.89236,409.23182,458.783746,481.907834,492.87883700000003,497.599475,504.72789199999994,505.535225,516.627693,520.97747,542.9004483,534.2725602999999,531.7351135,567.6724331
South Sudan,net consumption,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39242,0.41679999999999995,0.43084,0.51644,0.46686,0.485918,0.5331940000000001,0.541286,0.513262,0.5469072899999999
Spain,net consumption,Europe,97.231,99.205,99.595,104.16300000000001,108.653,111.86500000000002,114.25500000000001,114.29099999999998,115.04599999999999,125.85899999999997,129.219,131.90200000000002,133.969,133.844,139.597,145.402,150.65,162.58100000000002,168.48799999999997,180.703,193.91716000000002,206.60255999999998,212.10283999999996,222.9205,232.26668,241.63075999999998,251.56151000000006,255.24199000000004,258.78754000000004,245.71837999999997,251.50089200000005,248.817998,245.50948899999997,237.070861,234.45356,239.49854399999998,241.446785,247.677537,247.4013205,243.96517880000002,228.83661630000003,233.97700989999996
Sri Lanka,net consumption,Asia & Oceania,1.3980000000000001,1.5,1.686,1.7440000000000002,1.854,2.044,2.2150000000000003,2.23,2.344,2.336,2.593,2.718,2.577,3.2230000000000003,3.553,3.8699999999999997,3.646,4.109,4.481,4.746,4.985,5.25,5.489,5.975,6.524,7.434000000000001,6.8629999999999995,7.9449000000000005,8.129,8.175,8.95416,9.78124,10.16774,10.46356,10.54444,11.800479999999999,12.69362,13.857050000000001,13.55025,14.502275999999998,14.08386626,14.85574145
Sudan,net consumption,Africa,0.58,0.7819999999999999,0.8300000000000001,0.878,1.053,1.09,1.1280000000000001,1.137,1.0219999999999998,1.0,1.2389999999999999,1.217,1.2510000000000001,1.223,1.289,1.2970000000000002,1.342,1.282,1.4209999999999998,1.968,2.259,1.964,2.346,2.532,2.5040000000000004,3.019,3.4130000000000003,3.7638000000000003,4.1904200000000005,4.992,6.047180000000001,6.658720000000001,7.53598,7.866859999999999,8.76622,9.946380000000001,11.07332,12.087299999999999,12.876850000000001,13.060233,13.271278640000002,13.241495908999998
Suriname,net consumption,Central & South America,1.446,1.254,1.231,1.003,1.0410000000000001,1.1159999999999999,1.105,0.623,0.8220000000000001,1.251,1.41,1.564,1.607,1.63,1.65,1.4740000000000002,1.289,1.295,1.303,1.3199999999999998,1.292,1.305,1.31,1.3239999999999998,1.33,1.381,1.4249999999999998,1.423,1.4089,1.4094,1.53436,1.71081,1.7907199999999999,2.04061,2.17763,1.829837111,2.1306809999999996,2.550161,2.2729610000000005,2.324708,2.2820950379999996,2.3704082829999997
Sweden,net consumption,Europe,86.436,89.64000000000001,92.349,102.763,111.686,121.77000000000001,121.334,129.113,130.31,131.254,130.235,132.002,129.713,130.16,129.06199999999998,131.873,131.40859999999998,131.79199999999997,132.66999999999996,132.39200000000002,135.15614,137.73873999999998,135.65420000000003,133.07658,135.38929000000002,135.48029,135.60741,135.92043999999999,133.41521,128.30425999999997,137.256154,129.411058,132.51695199999997,129.519072,127.25863300000002,129.694994,132.51365300000003,132.484364,132.33954129999998,128.6438537,125.59215630000001,130.75611279999998
Switzerland,net consumption,Europe,34.615,35.71000000000001,36.258,37.46200000000001,39.017,40.349,41.468,42.852,44.173,46.36599999999999,46.81500000000001,47.93999999999999,48.239999999999995,47.782,48.229000000000006,49.07300000000001,48.918,48.92457,49.62199999999999,49.779999999999994,50.02196000000001,51.412420000000004,51.76598,52.9348,53.97618,55.27757,55.65783,55.15804,56.52986,55.2259,57.480367,56.578672,56.690307000000004,57.029034999999986,55.095366000000006,55.90390700000001,56.11264399999999,56.394006999999995,55.287893700000005,54.877548899999994,56.2586887,57.6972307
Syria,net consumption,Middle East,2.953,3.5429999999999997,4.658999999999999,6.316999999999999,7.244000000000001,7.685,7.561,7.246999999999998,5.353999999999999,5.753,5.267999999999999,5.109999999999999,4.259,4.918000000000001,5.791,9.828999999999999,11.206,11.556000000000001,13.814,14.337,16.158,17.785,19.549,20.937999999999995,23.231999999999996,25.656000000000002,27.304999999999996,28.507160000000002,29.92976,31.515480000000004,33.58574,30.376380000000005,26.27354,18.02066,15.45202,12.90486,13.257620000000001,13.038812000000002,12.808595,12.565293999999998,11.796488539999999,12.75392781
Taiwan,net consumption,Asia & Oceania,39.227,38.709,40.77646397,45.19503081,48.96795165,51.43489763,57.66913267,63.298425699999996,70.40604189999999,76.99741186,82.63909459,91.25075146,97.3776417,106.0288355,113.4668641,120.96846570000001,128.7572367,138.0836817,148.9094065,155.9019961,171.936609997,175.47920839199998,185.372871412,195.310989499,205.370194496,213.877607171,221.304593485,229.07732779999998,225.78125749199998,216.605758132,233.790851965,238.51704178999998,237.781937725,241.51177739000002,247.334374511,246.269679017,251.631460627,257.251013872,262.189457149,261.219485319,266.553349442,278.146543039
